Tempo,80
72,49,89209
79,0,89231
72,0,89294
57,35,89404
45,41,89406
72,56,89412
72,0,89626
57,0,89697
72,41,89779
72,0,89916
57,26,89951
76,35,90134
57,0,90196
45,0,90222
74,35,90328
76,0,90334
45,43,90492
45,0,90567
74,0,90665
72,44,90680
72,0,90775
53,37,90870
41,46,90872
76,57,90886
53,0,91150
53,36,91440
76,0,91534
74,52,91640
41,0,91687
53,0,91689
41,45,92018
53,46,92019
53,0,92079
41,0,92081
79,46,92191
74,0,92193
43,54,92363
55,42,92370
72,49,92373
79,0,92412
72,0,92577
55,0,92646
72,40,92772
72,0,92876
55,40,92896
76,47,93121
55,0,93171
43,0,93191
76,0,93301
74,49,93308
43,40,93478
43,0,93547
74,0,93689
72,49,93691
36,41,93872
48,44,93878
48,0,94215
72,0,94592
48,44,94640
36,0,94655
48,0,94987
36,40,95019
48,46,95425
36,0,95951
48,0,95985
